imdb_title_id,title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0050377,Far til fire og onkel Sofus,1957,25/11/1957,"Comedy, Family",89,Denmark,Danish,Alice O'Fredericks,"Engholm, Hast",ASA Film,"Peter Malberg, Karl Stegger, Birgitte Price, Agnes Rehni, Ib Mossin, Einar Juhl, Rudi Hansen, Otto Møller Jensen, Ole Neumann, Grethe Kausland, Leo Bandrup Knudsen",Uncle Anders has a twin brother who lives in the US. His name is Sofus and on his 70th birthday he decides to go back to Denmark and celebrate with his family. Unfortunately Uncle Anders and Sofus don't get along well.,6,310,NA,NA,NA,NA,NA,2
tt0050419,Funny Face,1957,18/12/1957,"Comedy, Musical, Romance",103,USA,"English, French",Stanley Donen,Leonard Gershe,Paramount Pictures,"Audrey Hepburn, Fred Astaire, Kay Thompson, Michel Auclair, Robert Flemyng, Dovima, Suzy Parker, Sunny Hartnett, Jean Del Val, Virginia Gibson, Sue England, Ruta Lee, Alex Gerry, Iphigenie Castiglioni",An impromptu fashion shoot at a book store brings about a new fashion model discovery in the shop clerk.,7,26238,$ 3000000,NA,NA,NA,148,82
tt0050466,Gun Duel in Durango,1957,01/05/1957,"Romance, Western",73,USA,English,Sidney Salkow,Louis Stevens,Peerless Productions (II),"George Montgomery, Ann Robinson, Steve Brodie, Bobby Clark, Frank Ferguson, Don 'Red' Barry, Henry Rowland, Denver Pyle, Mary Treen, Al Wyatt Sr., Boyd 'Red' Morgan, Joe Yrigoyen","Ex-outlaw Will Sabre wants an honest life under the alias Dan Tomlinson but his old gang, under new leader Dunsten, wants him back for a new string of armed robberies.",6,234,NA,NA,NA,NA,9,3
tt0050470,The Guns of Fort Petticoat,1957,01/04/1957,"Action, Romance, War",82,USA,English,George Marshall,"Walter Doniger, C. William Harrison",Brown - Murphy Pictures,"Audie Murphy, Kathryn Grant, Hope Emerson, Jeff Donnell, Jeanette Nolan, Sean McClory, Ernestine Wade, Peggy Maley, Isobel Elsom, Patricia Tiernan, Kim Charney, Ray Teal, Nestor Paiva, James Griffith","Union Army deserter, Lt. Hewitt, trains a rag tag band of all-female homesteaders to defend themselves against a Comanche tribe on the warpath.",6.4,1080,NA,NA,NA,NA,24,11
tt0050565,Joe Dakota,1957,27/10/1957,"Action, Adventure, Drama",79,USA,English,Richard Bartlett,"William Talman, Norman Jolley",Universal International Pictures (UI),"Jock Mahoney, Luana Patten, Charles McGraw, Barbara Lawrence, Claude Akins, Lee Van Cleef, Anthony Caruso, Paul Birch, George Dunn, Steve Darrell, Rita Lynn, Gregg Barton, Anthony Jochim, Jeane Wood, Juney Ellis","A stranger rides into town and says he is looking for a local Indian. Told he left town, the truth everyone has been hiding comes out including the stranger's true identity.",6.8,373,NA,NA,NA,NA,9,4
tt0050580,Just My Luck,1957,07/01/1958,Comedy,86,UK,English,John Paddy Carstairs,"Peter Cusick, Alfred Shaughnessy",The Rank Organisation,"Norman Wisdom, Margaret Rutherford, Jill Dixon, Leslie Phillips, Delphi Lawrence, Joan Sims, Edward Chapman, Peter Copley, Vic Wise, Marjorie Rhodes, Michael Ward, Marianne Stone, Felix Felton, Michael Brennan, Cyril Chamberlain",Norman Hackett (Norman Wisdom) works in a jewellers workshop and fantasises (in the nicest way) about meeting the window dresser across the road from his workshop. He wants to buy her a ...,6.3,561,NA,NA,NA,NA,17,2
tt0050629,Legend of the Lost,1957,17/12/1957,"Adventure, Drama",109,"Italy, USA",English,Henry Hathaway,"Robert Presnell Jr., Ben Hecht",Batjac Productions,"John Wayne, Sophia Loren, Rossano Brazzi, Kurt Kasznar, Sonia Moser, Angela Portaluri, Ibrahim El Hadish",American ne'er-do-well Joe January is hired to take Paul Bonnard on an expedition into the desert in search of treasure.,6.1,2768,$ 1750000,NA,NA,NA,52,20
tt0050631,Les Girls,1957,17/03/1958,"Comedy, Musical",114,USA,English,George Cukor,"John Patrick, Vera Caspary",Sol C. Siegel Productions,"Gene Kelly, Mitzi Gaynor, Kay Kendall, Taina Elg, Jacques Bergerac, Leslie Phillips, Henry Daniell, Patrick Macnee, Stephen Vercoe, Philip Tonge",The former members of a dance troupe are suing because of recently published memoirs. Each one insists on own point of view.,6.6,2446,NA,NA,NA,NA,42,23
tt0050682,Man on Fire,1957,21/10/1957,Drama,95,USA,English,Ranald MacDougall,"Ranald MacDougall, Malvin Wald",Bing Crosby Productions,"Bing Crosby, Inger Stevens, Mary Fickett, E.G. Marshall, Malcolm Brodrick, Richard Eastham, Anne Seymour, Dan Riss","A wealthy businessman whose wife has divorced him, is bitter about the divorce, and prevents his ex-wife from seeing their child. The ex-wife takes him to court, and a judge tries to ...",6.6,315,NA,NA,NA,NA,16,NA
tt0050717,La momia azteca contra el robot humano,1958,17/07/1958,"Horror, Sci-Fi",65,Mexico,Spanish,Rafael Portillo,"Guillermo Calderón, Alfredo Salazar",Cinematográfica Calderón S.A.,"Ramón Gay, Rosita Arenas, Crox Alvarado, Luis Aceves Castañeda, Jorge Mondragón, Arturo Martínez, Emma Roldán, Julián de Meriche, Salvador Lozano, Jaime González Quiñones, Ángel Di Stefani, Adolfo Rojas, Jesús Murcielago Velázquez, Enrique Yáñez, Guillermo Hernández",A mad doctor builds a robot in order to steal a valuable Aztec treasure from a tomb guarded by a centuries-old living mummy.,2.5,2374,NA,NA,NA,NA,60,25
tt0050784,The Passionate Stranger,1957,04/03/1957,Comedy,97,UK,English,Muriel Box,"Muriel Box, Sydney Box",Beaconsfield Productions,"Ralph Richardson, Margaret Leighton, Patricia Dainton, Carlo Giustini, Ada Reeve, Andree Melly, Frederick Piper, Michael Shepley, Thorley Walters, George Woodbridge, Allan Cuthbertson, John Arnatt, Barbara Archer, Marjorie Rhodes, Megs Jenkins",A chauffeur gets the wrong idea when he reads his lady boss's erotic novel.,6.3,119,NA,NA,NA,NA,6,1
tt0050812,Outlaw's Son,1957,01/07/1957,"Action, Drama, Western",88,USA,English,Lesley Selander,"Richard Alan Simmons, Clifton Adams",Bel-Air Productions,"Dane Clark, Ben Cooper, Lori Nelson, Ellen Drew, Charles Watts, Cecile Rogers, Joseph Stafford, Eddie Foy III, John Pickard, Robert Knapp, Les Mitchel, Guy Prescott, George Pembroke, Jeff Daley, Wendy Stuart","The deserted son of an outlaw gets on the town's bad side after his father is framed for the killing a local banker. He later fits into society as a deputy marshal. When the frame-up is later revealed, the deputy becomes lawless only to be rescued by his reformed father.",6.1,130,NA,NA,NA,NA,5,1
tt0050903,The River's Edge,1957,1957,"Adventure, Crime, Drama",87,USA,English,Allan Dwan,"Harold Jacob Smith, James Leicester",Benedict Bogeaus Production,"Ray Milland, Anthony Quinn, Debra Paget, Harry Carey Jr., Chubby Johnson, Byron Foulger, Tom McKee, Frank Gerstle","A murderous thief on the run with stolen loot forces a poor rancher to guide him across the desert into Mexico. Accompanying them is the rancher's wife, who happens to be the killer's former girlfriend.",6.4,875,NA,NA,NA,NA,24,19
tt0050933,Sayonara,1957,20/12/1957,"Drama, Romance",147,USA,"English, Japanese",Joshua Logan,"Paul Osborn, James A. Michener",Pennebaker Productions,"Marlon Brando, Patricia Owens, James Garner, Martha Scott, Miiko Taka, Miyoshi Umeki, Red Buttons, Kent Smith, Douglass Watson, Reiko Kuba, Soo Yong, Shochiku Kagekidan Girls Revue, Ricardo Montalban",A US Air Force major in Kobe confronts his own opposition to marriages between American servicemen and Japanese women when he falls for a beautiful performer.,7.1,5978,NA,$ 26300000,NA,NA,46,21
tt0051390,Bab el hadid,1958,16/01/1962,"Comedy, Crime, Drama",77,Egypt,Arabic,Youssef Chahine,"Mohamed Abu Youssef, Abdel Hai Adib",NA,"Farid Shawqi, Hind Rustum, Youssef Chahine, Hassan el Baroudi, Abdulaziz Khalil, Naima Wasfy, Said Khalil, Abdel Ghani Nagdi, Loutfi El Hakim, Abdel Hamid Bodaoha, F. El Demerdache, Ahmed Abaza, Hana Abdel Fattah, Safia Sarwat, Asaad Kellada",A newspaper salesman at the train station in Cairo develops an unhealthy obsession with a woman who sells refreshments.,7.7,3250,NA,NA,NA,NA,15,33
tt0051418,The Blob,1958,31/07/1959,"Horror, Sci-Fi",86,USA,"English, Italian","Irvin S. Yeaworth Jr., Russell S. Doughten Jr.","Theodore Simonson, Kay Linaker",Tonylyn Productions Inc.,"Steve McQueen, Aneta Corsaut, Earl Rowe, Olin Howland, Stephen Chase, John Benson, George Karas, Lee Payton, Elbert Smith, Hugh Graham, Vincent Barbi, Audrey Metcalf, Jasper Deeter, Tom Ogden, Elinor Hammer",An alien lifeform consumes everything in its path as it grows and grows.,6.4,22399,$ 240000,NA,NA,58,195,125
tt0051452,Carry on Nurse,1959,27/03/1959,"Comedy, Romance",86,UK,English,Gerald Thomas,"Patrick Cargill, Jack Beale",Peter Rogers Productions,"Kenneth Connor, Shirley Eaton, Charles Hawtrey, Hattie Jacques, Terence Longdon, Bill Owen, Leslie Phillips, Joan Sims, Susan Stephen, Kenneth Williams, Wilfrid Hyde-White, Susan Beaumont, Ann Firbank, Joan Hickson, Cyril Chamberlain",Set in Haven Hospital where a certain men's ward is causing more havoc than the whole hospital put together. The formidable Matron's debut gives the patients a chill every time she walks ...,6.3,2444,NA,NA,NA,NA,37,13
tt0051605,The Fearmakers,1958,01/10/1958,"Crime, Drama, Film-Noir",85,USA,English,Jacques Tourneur,"Elliot West, Chris Appley",Pacemaker,"Dana Andrews, Dick Foran, Marilee Earle, Veda Ann Borg, Kelly Thordsen, Roy Gordon, Joel Marston, Dennis Moore, Oliver Blake, Janet Brandt, Fran Andrade, Mel Tormé, Robert Fortier",A Korean War veteran co-operating with a Senate committee uncovers subversives.,6.1,539,NA,NA,NA,NA,24,9
tt0051612,The Fiend Who Walked the West,1958,01/08/1958,"Action, Horror, Thriller",101,USA,English,Gordon Douglas,"Harry Brown, Philip Yordan",Twentieth Century Fox,"Hugh O'Brian, Robert Evans, Dolores Michaels, Linda Cristal, Stephen McNally, June Blair, Edward Andrews, Ron Ely, Ken Scott, Emile Meyer, Gregory Morton, Shari Lee Bernath",In this western remake of,6.4,186,NA,NA,NA,NA,8,5
tt0051673,Good Day for a Hanging,1959,01/01/1959,Western,85,USA,English,Nathan Juran,"Daniel B. Ullman, Maurice Zimm",Morningside Productions,"Fred MacMurray, Margaret Hayes, Robert Vaughn, Joan Blackman, James Drury, Wendell Holmes, Edmon Ryan, Stacy Harris, Kathryn Card, Emile Meyer, Bing Russell, Russell Thorson, Denver Pyle, Phil Chambers, Howard McNear","After claiming his daughter's childhood-sweetheart killed the marshal, one man finds himself in conflict with his daughter, his fiancée and many of the townsfolk.",6.3,688,NA,NA,NA,NA,25,8
tt0051682,El grito de la muerte,1959,03/12/1959,"Horror, Mystery, Thriller",72,Mexico,Spanish,Fernando Méndez,Ramón Obón,Alameda Films,"Gastón Santos, María Duval, Pedro de Aguillón, Hortensia Santoveña, Carolina Barret, Antonio Raxel, Carlos Ancira, Quintín Bulnes",A cowboy and his sidekick meet a ranching family that is haunted by spirits and vampires.,5.3,153,NA,NA,NA,NA,10,11
tt0051687,The Gun Runners,1958,01/09/1958,"Crime, Drama, Film-Noir",83,USA,"English, Spanish",Don Siegel,"Ernest Hemingway, Daniel Mainwaring",Seven Arts Productions,"Audie Murphy, Eddie Albert, Patricia Owens, Everett Sloane, Richard Jaeckel, Paul Birch, Jack Elam, John Qualen, Edward Colmans, Stephen Peck, Carlos Romero, Gita Hall","The Cuban misadventures of a Florida smuggler, at the time of the Cuban Revolution.",6.4,563,NA,NA,NA,NA,15,19
tt0051688,The Gunfight at Dodge City,1959,01/05/1959,Western,81,USA,English,Joseph M. Newman,"Daniel B. Ullman, Martin Goldsmith",The Mirisch Company,"Joel McCrea, Julie Adams, John McIntire, Nancy Gates, Richard Anderson, James Westerfield, Walter Coy, Don Haggerty, Wright King, Harry Lauter","After his brother the sheriff is murdered, Bat Masterson is elected to the job and is determined to find the killer and make Dodge City safe.",6.2,718,NA,NA,NA,NA,17,15
tt0051690,Gunman's Walk,1958,01/07/1958,Western,97,USA,English,Phil Karlson,"Frank S. Nugent, Ric Hardman",Columbia Pictures,"Van Heflin, Tab Hunter, Kathryn Grant, James Darren, Mickey Shaughnessy, Robert F. Simon, Edward Platt, Ray Teal, Paul Birch, Michael Granger, Will Wright","A powerful rancher always protects his wild adult son by paying for damages and bribing witnesses, until his crimes become too serious to rectify.",7,1537,NA,NA,NA,NA,34,22
tt0051744,House on Haunted Hill,1959,09/01/1960,"Crime, Horror, Mystery",75,USA,English,William Castle,Robb White,William Castle Productions,"Vincent Price, Carol Ohmart, Richard Long, Alan Marshal, Carolyn Craig, Elisha Cook Jr., Julie Mitchum, Leona Anderson, Howard Hoffman, Skeleton","A millionaire offers $10,000 to five people who agree to be locked in a large, spooky, rented house overnight with him and his wife.",6.9,22330,$ 200000,NA,NA,NA,250,105
tt0051758,I Want to Live!,1958,03/12/1958,"Biography, Crime, Drama",120,USA,English,Robert Wise,"Nelson Gidding, Don Mankiewicz",Walter Wanger Productions,"Susan Hayward, Simon Oakland, Virginia Vincent, Theodore Bikel, Wesley Lau, Philip Coolidge, Lou Krugman, James Philbrook, Bartlett Robinson, Gage Clarke, Joe De Santis, John Marley, Raymond Bailey, Alice Backes, Gertrude Flynn","A prostitute, sentenced to death for murder, pleads her innocence.",7.4,5589,$ 1383578,NA,NA,NA,79,32
tt0051759,I Was Monty's Double,1958,06/02/1959,"Drama, History, War",101,UK,"English, German",John Guillermin,"Bryan Forbes, M.E. Clifton James",Associated British Picture Corporation (ABPC),"John Mills, Cecil Parker, Patrick Allen, Patrick Holt, Leslie Phillips, Michael Hordern, Marius Goring, Barbara Hicks, Duncan Lamont, Anthony Sagar, John Gale, Kenneth J. Warren, James Hayter, Sidney James, Brian Weske","During World War II, a British actor impersonates Field Marshal Montgomery in order to confuse German intelligence.",6.9,1168,NA,NA,NA,NA,19,10
tt0051852,La legge,1959,26/03/1959,"Comedy, Crime, Drama",126,"Italy, France",Italian,Jules Dassin,"Roger Vailland, Jules Dassin",Le Groupe des Quatre,"Gina Lollobrigida, Pierre Brasseur, Marcello Mastroianni, Melina Mercouri, Yves Montand, Raf Mattioli, Vittorio Caprioli, Lidia Alfonsi, Gianrico Tedeschi, Nino Vingelli, Bruno Carotenuto, Luisa Rivelli, Anna Maria Bottini, Anna Arena, Edda Soligo","Illicit passions pervade an Italian town, where men gather nightly for the cynical ""game of the law.""",6.8,693,FRF 450000000,$ 17351,$ 17351,NA,9,17
tt0051887,Machine-Gun Kelly,1958,01/05/1958,"Action, Biography, Crime",80,USA,English,Roger Corman,R. Wright Campbell,El Monte Productions,"Charles Bronson, Susan Cabot, Morey Amsterdam, Richard Devon, Jack Lambert, Frank DeKova, Connie Gilchrist, Wally Campo, Barboura Morris, Lori Martin, George Archambeault, Robert Griffin, Michael Fox, Larry Thor, Shirley Falls","The criminal exploits of Public Enemy number 1, George 'Machine-Gun' Kelly, during the 1930s.",6.2,1266,$ 100000,NA,NA,NA,28,18
tt0051962,My World Dies Screaming,1958,1958,"Horror, Mystery, Romance",85,USA,English,Harold Daniels,Robert C. Dennis,Precon Process & Equipment Corporation,"Gerald Mohr, Cathy O'Donnell, William Ching, John Qualen, Barry Bernard",A newlywed is terrified when her husband brings her to live in the old house that figures in her recurring nightmare.,5.3,523,NA,NA,NA,NA,35,19
tt0052027,The Old Man and the Sea,1958,11/10/1958,"Adventure, Drama",86,USA,English,"John Sturges, Fred Zinnemann","Ernest Hemingway, Peter Viertel",Leland Hayward Productions,"Spencer Tracy, Felipe Pazos, Harry Bellaver",An old Cuban fisherman's dry spell is broken when he hooks a gigantic fish that drags him out to sea. Based on Ernest Hemingway's story.,7,6939,$ 5000000,NA,$ 67740,NA,57,12
tt0052190,The Sheepman,1958,18/11/1958,Western,85,USA,English,George Marshall,"William Bowers, James Edward Grant",Metro-Goldwyn-Mayer (MGM),"Glenn Ford, Shirley MacLaine, Leslie Nielsen, Mickey Shaughnessy, Edgar Buchanan, Willis Bouchey, Pernell Roberts, Slim Pickens, Robert 'Buzz' Henry, Pedro Gonzalez Gonzalez","A brash stranger and his sheep arrive in a small town, but not soon after, the townspeople decide they've seen enough of him.",6.9,2309,$ 1283000,NA,NA,NA,31,9
tt0052196,Sierra Baron,1958,01/07/1958,Western,80,USA,English,James B. Clark,"Thomas W. Blackburn, Houston Branch",Twentieth Century Fox,"Brian Keith, Rick Jason, Rita Gam, Mala Powers, Steve Brodie, Carlos Múzquiz, Lee Morgan, Lewis Allan, Pedro Galván, Fernando Wagner, José Ángel Espinosa 'Ferrusquilla', Enrique Lucero, Alberto Mariscal, Lynne Ehrlich, Michael Schmidt",Set in 1848 California. About a brother and sister battling a crooked businessman over property rights.,6,116,NA,NA,NA,NA,7,NA
tt0052278,Teacher's Pet,1958,01/04/1958,"Comedy, Romance",120,USA,English,George Seaton,"Fay Kanin, Michael Kanin",Perlberg-Seaton Productions,"Clark Gable, Doris Day, Gig Young, Mamie Van Doren, Nick Adams, Peter Baldwin, Marion Ross, Charles Lane, Jack Albertson, Florenz Ames, Harry Antrim, Vivian Nathan",A hard-nosed newspaper editor poses as a night school student in order to woo a journalism teacher who cannot stand him.,7.1,3981,NA,NA,NA,NA,49,15
tt0052303,Torpedo Run,1958,11/01/1959,"Drama, War",98,USA,English,Joseph Pevney,"Richard Sale, William Wister Haines",Metro-Goldwyn-Mayer (MGM),"Glenn Ford, Ernest Borgnine, Diane Brewster, Dean Jones, L.Q. Jones, Philip Ober, Richard Carlyle, Fredd Wayne, Don Keefer, Robert Hardy, Paul Picerni",A submarine commander is forced to blow up a Japanese ship with prisoners.,6.4,1827,$ 1500000,NA,NA,NA,35,11
tt0052320,The Trollenberg Terror,1958,31/12/1958,"Horror, Sci-Fi",84,UK,English,Quentin Lawrence,"Jimmy Sangster, Peter Key",Tempean Films,"Forrest Tucker, Laurence Payne, Jennifer Jayne, Janet Munro, Warren Mitchell, Frederick Schiller, Andrew Faulds, Stuart Saunders, Colin Douglas, Derek Sydney, Richard Golding, George Herbert, Anne Sharp, Leslie Heritage, Jeremy Longhurst",A series of decapitations on a Swiss mountainside appear to be connected to a mysterious radioactive cloud.,5.1,3405,NA,NA,NA,NA,96,41
tt0052354,Verboten!,1959,25/03/1959,"Drama, Thriller, War",93,USA,"English, German",Samuel Fuller,Samuel Fuller,Globe Enterprises,"James Best, Susan Cummings, Tom Pittman, Paul Dubov, Harold Daye, Dick Kallman, Stuart Randall, Steven Geray, Anna Hope, Robert Boon, Sasha Harden, Paul Busch, Neyle Morrow, Joe Turkel","A young American serviceman, stationed in Germany after the fall of the Third Reich, jeopardises his position with the Marshall Plan relief effort by breaking the non-fraternisatiom rule ...",6.8,788,NA,NA,NA,NA,11,13
tt0052357,Vertigo,1958,18/12/1958,"Mystery, Romance, Thriller",128,USA,English,Alfred Hitchcock,"Alec Coppel, Samuel A. Taylor",Alfred J. Hitchcock Productions,"James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore, Henry Jones, Raymond Bailey, Ellen Corby, Konstantin Shayne, Lee Patrick",A former police detective juggles wrestling with his personal demons and becoming obsessed with a hauntingly beautiful woman.,8.3,352786,$ 2479000,$ 7705225,$ 7796389,100,860,182
tt0052369,La violetera,1958,1959,"Drama, Musical, Romance",108,"Spain, Italy","Spanish, French",Luis César Amadori,"Jesús María de Arozamena, Jesús María de Arozamena",Producciones Benito Perojo,"Sara Montiel, Raf Vallone, Frank Villard, Tomás Blanco, Pastor Serrador, Tony Soler, Félix Fernández, Robert Pizani, Charles Fawcett, Aurora García Alonso, Laura Valenzuela, Julia Delgado Caro, Julio Goróstegui, Ana de Leyva, Carmen Rodríguez","In the year 1899, Soledad makes a living peddling violets in the streets of Madrid. Her life is about to change when she meets and falls in love with Fernando, an aristocrat who is engaged ...",6.9,313,NA,NA,NA,NA,5,NA
tt0052370,Virgin Island,1958,01/10/1958,"Adventure, Drama, Romance",84,UK,English,Pat Jackson,"Pat Jackson, Ring Lardner Jr.",British Lion Film Corporation,"John Cassavetes, Virginia Maskell, Sidney Poitier, Isabel Dean, Colin Gordon, Howard Marion-Crawford, Edric Connor, Ruby Dee, Gladys Boot, Julian Mayfield, Reginald Hearne, Arnold Bell, Alonzo Bozan, Andre Dakar, Richard Caldicot",Two newlyweds buy a small private island in the British Virgin Islands and live a happy life without the comforts of modern society.,6,112,NA,NA,NA,NA,8,NA
tt0052528,125 rue Montmartre,1959,09/09/1959,"Crime, Drama",85,France,French,Gilles Grangier,"André Gillois, Michel Audiard",Orex Films,"Lino Ventura, Andréa Parisy, Robert Hirsch, Dora Doll, Jean Juillard, Pierre Collet, Lucien Raimbourg, Pierre Mirat, Alfred Adam, Jean Desailly",Pascal (Lino Ventura) sells newspapers . He is a simple man who one day resting on the banks of the Seine sees a drowning stranger . Pascal saves his life and begins his adventure next to a...,6.6,363,NA,NA,NA,NA,5,3
tt0052540,Ai to kibô no machi,1959,17/11/1959,Drama,62,Japan,Japanese,Nagisa Ôshima,Nagisa Ôshima,Shochiku,"Fumio Watanabe, Yuki Tominaga, Kakuko Chino, Yûko Mochizuki, Fujio Suga, Hiroshi Fujikawa, Michio Ito, Noboru Sakashita, Toyoko Uryû, Yôji Doki, Taiko Goto, Keiji Ueda, Nobuo Takagi, Hisashi Taki, Yoshino Tani",A young man runs a scam selling pigeons that always return to his home. A rich girl takes an interest in him and tries to help him find a good job.,7.1,439,NA,NA,NA,NA,1,4
tt0052618,Ben-Hur,1959,21/10/1960,"Adventure, Drama, History",212,USA,English,William Wyler,"Lew Wallace, Karl Tunberg",Metro-Goldwyn-Mayer (MGM),"Charlton Heston, Jack Hawkins, Haya Harareet, Stephen Boyd, Hugh Griffith, Martha Scott, Cathy O'Donnell, Sam Jaffe, Finlay Currie, Frank Thring, Terence Longdon, George Relph, André Morell","After a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge.",8.1,214854,$ 15000000,$ 74422622,$ 74427638,90,445,128
tt0052619,The Best of Everything,1959,09/10/1959,"Drama, Romance",121,USA,English,Jean Negulesco,"Edith Sommer, Mann Rubin",Jerry Wald Productions,"Hope Lange, Stephen Boyd, Suzy Parker, Martha Hyer, Diane Baker, Brian Aherne, Robert Evans, Brett Halsey, Donald Harron, Sue Carson, Linda Hutchings, Lionel Kane, Ted Otis, Louis Jourdan, Joan Crawford",An expose of the lives and loves of Madison Avenue working girls and their higher ups.,6.6,1781,$ 2500000,NA,NA,NA,61,21
tt0052644,Le bossu,1959,13/12/1959,"Action, Adventure",105,"France, Italy",French,André Hunebelle,"Pierre Foucaud, Paul Féval",Produzioni Atlas Consorziate (P.A.C.),"Jean Marais, Bourvil, Sabine Sesselmann, Jean Le Poulain, Hubert Noël, Paulette Dubost, Edmond Beauchamp, Alexandre Rignault, Paul Cambo, Georges Douking, Annie Anderson, François Chaumette, Raoul Billerey, Barbara Cruz, Claude Carliez","Prince Philippe de Gonzague decides to get rid of his cousin Duke de Nevers, having wished for long his properties and wealth.",6.9,1124,NA,NA,$ 58518,NA,5,3
tt0052686,Certains l'aiment... froide,1960,17/02/1960,Comedy,90,France,French,Jean Bastia,"Jean Bastia, Jean-Daniel Daninos",Kerfrance Production,"Louis de Funès, Pierre Dudan, Francis Blanche, Jean Richard, Robert Manuel, Mathilde Casadesus, Mireille Perrey, Karine Jansen, Nicky Valor, Françoise Béguin, Habib Benglia, Jean-Paul Rouland, Léonce Corne, Max Elloy, Harry-Max","On his death-bed in 1759, the Marquis de Valmorin writes his will, leaving his vast fortune not to his children but to his descendents in 200 years' time. In 1959, the possible ...",5.3,132,NA,NA,NA,NA,3,NA
tt0052711,"Crime & Punishment, USA",1959,1960,Drama,96,USA,English,Denis Sanders,"Fyodor Dostoevsky, Walter Newman",Sanders Associates,"George Hamilton, Mary Murphy, Frank Silvera, Marian Seldes, John Harding, Wayne Heffley, Eve McVeagh, Tony Johnson, Lew Brown, Barry Atwater, Sidney Clute, Ken Drake, Magda Harout, James Hyland, Len Lesser","A Californian law student murders a pawnbroker, then matches wits with the detective on the case.",6,149,NA,NA,NA,NA,9,3
tt0052750,Don't Panic Chaps,1959,01/11/1959,"Comedy, War",85,UK,"English, German, Italian",George Pollock,"Jack Davies, Ronald Holroyd",Hammer Films,"Dennis Price, George Cole, Thorley Walters, Nadja Regin, Harry Fowler, Percy Herbert, George Murcell, Nicholas Phipps, Terence Alexander, Gertan Klauber, Thomas Foulkes",Charming farce about British and German soldiers peacefully sharing a little island in the Adriatic in 1943 - that is until the beautiful Elsa is cast ashore.,5.7,121,GBP 75000,NA,NA,NA,6,3
tt0052829,Der Frosch mit der Maske,1959,04/04/1960,"Crime, Thriller",89,"Denmark, West Germany",German,Harald Reinl,"Edgar Wallace, Egon Eis",Rialto Film Preben-Philipsen,"Joachim Fuchsberger, Siegfried Lowitz, Elfie von Kalckreuth, Jochen Brockmann, Carl Lange, Dieter Eppler, Eva Pflug, Walter Wilz, Fritz Rasp, Erwin Strahl, Ulrich Beiger, Eddi Arent, Reinhard Kolldehoff, Ernst Fritz Fürbringer, Michel Hildesheim",Scotland Yard and an American playboy investigate a criminal gang led by a mysterious man in a frog-like mask.,6.4,895,NA,NA,NA,NA,10,11
tt0052840,The Gene Krupa Story,1959,01/12/1959,"Biography, Drama, Music",101,USA,English,Don Weis,Orin Jannings,Columbia Pictures,"Sal Mineo, Susan Kohner, James Darren, Susan Oliver, Yvonne Craig, Lawrence Dobkin, Celia Lovsky, Red Nichols, Bobby Troup, Anita O'Day, Shelly Manne, Buddy Lester","Biopic of famous jazz drummer, Gene Krupa, who becomes a sensation but cannot handle success and life in the fast lane and ends-up broke, struggling with drugs and alcohol.",6.8,626,NA,NA,NA,NA,16,5
tt0052870,Guns Girls and Gangsters,1959,01/01/1959,"Crime, Drama, Thriller",70,USA,English,Edward L. Cahn,"Robert E. Kent, Paul Gangelin",Edward Small Productions,"Mamie Van Doren, Gerald Mohr, Lee Van Cleef, Grant Richards, Elaine Edwards, John Baer, Paul Fix, Carlo Fiore","In Las Vegas, a group of assorted criminals plans the robbery of an armored truck hauling casino money to the bank.",6.3,414,NA,NA,NA,NA,16,8
tt0053043,The Man Who Understood Women,1959,23/10/1959,Comedy,105,USA,English,Nunnally Johnson,"Romain Gary, Nunnally Johnson",Twentieth Century Fox,"Leslie Caron, Henry Fonda, Cesare Danova, Myron McCormick, Marcel Dalio, Conrad Nagel, Edwin Jerome, Bern Hoffman, Harry Ellerbe, Frank Cady, Ben Astar","A producer is obsessed with turning his wife into a sexy star, ignoring her needs, and prompting her to return to France, where she becomes attracted to an attentive pilot, and ensuing a revenge plot by a jealous husband, that goes astray.",4.4,159,NA,NA,NA,NA,12,NA
tt0053050,Marie-Octobre,1959,24/04/1959,"Drama, Mystery",90,France,French,Julien Duvivier,"Julien Duvivier, Jacques Robert",Abbey Films,"Danielle Darrieux, Bernard Blier, Robert Dalban, Paul Frankeur, Jeanne Fusier-Gir, Paul Guers, Daniel Ivernel, Paul Meurisse, Serge Reggiani, Noël Roquevert, Lino Ventura","Fifteen years after WWII, a group of ex-resistance fighters are brought together by Marie-Octobre, so that the former members of the network can finally relive one fateful night and find out who betrayed their murdered leader, Castille.",7.6,999,NA,NA,NA,NA,13,5
